unique_id,field,nircam_dr5_id,ra,dec,z_spec,z_flag,muv,muv_err_u,muv_err_l,C4_1549_flux,C4_1549_error,C4_1549_snr,C4_1549_detected,C4_1549_upper3sigma,C4_1549_source,C3_1907_flux,C3_1907_error,C3_1907_snr,C3_1907_detected,C3_1907_upper3sigma,C3_1907_source,O2_3727_flux,O2_3727_error,O2_3727_snr,O2_3727_detected,O2_3727_upper3sigma,O2_3727_source,Ne3_3869_flux,Ne3_3869_error,Ne3_3869_snr,Ne3_3869_detected,Ne3_3869_upper3sigma,Ne3_3869_source,O3_4363_flux,O3_4363_error,O3_4363_snr,O3_4363_detected,O3_4363_upper3sigma,O3_4363_source,HBaB_4861_flux,HBaB_4861_error,HBaB_4861_snr,HBaB_4861_detected,HBaB_4861_upper3sigma,HBaB_4861_source,O3_5007_flux,O3_5007_error,O3_5007_snr,O3_5007_detected,O3_5007_upper3sigma,O3_5007_source,HBaA_6563_flux,HBaA_6563_error,HBaA_6563_snr,HBaA_6563_detected,HBaA_6563_upper3sigma,HBaA_6563_source,N2_6584_flux,N2_6584_error,N2_6584_snr,N2_6584_detected,N2_6584_upper3sigma,N2_6584_source
goods-n-mediumjwst_4131,GN,1004131,189.16442170172414,62.23746940286568,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-deephst_4168,GS,101309,53.14839165876937,-27.81566842618526,1.433887,B,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,56.46492237024563,18.52648974682407,3.0477938963005777,1,55.57946924047221,R100_3pix,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-deepjwst_4173,GS,4173,53.116619,-27.9051163,3.248446361327917,A,-16.843055386658804,0.18887612941672316,0.22880027251467538,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,12.072671993608326,7.7595503188355845,1.535125101392567,0,23.278650956506752,R1000_3pix,5.721216948161387,4.664241536470991,1.4598138509288439,0,13.992724609412972,R1000_3pix,15.584607149837161,4.507185821573745,3.6555272139271007,1,13.521557464721234,R1000_3pix,29.568420789714082,3.915463920851485,7.485941767639732,1,11.746391762554456,R1000_3pix,150.21757491250736,5.090755976149347,27.827482866192867,1,15.272267928448041,R1000_3pix,80.63077190200536,40.65318569898211,1.0600735428306358,0,121.95955709694633,R1000_3pix,1.6072935286544927,35.97867980915964,1.3708171534606093,0,107.9360394274789,R1000_3pix
goods-s-deephst_4175,GS,198014,53.121341601359156,-27.815640080663886,2.94303,D,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-deephst_4197,GS,198054,53.14771864067057,-27.815533791398135,3.735338,C,-16.822583176809886,0.2811669371044694,0.3804324826703933,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,25.956874099255813,3.8629361596548257,6.719467531033493,1,11.588808478964477,R100_3pix,nan,nan,nan,0,nan,none
goods-n-mediumjwst_4216,GN,1004216,189.1963698638407,62.237773939994554,0.8176933578781802,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,279.47164018000444,91.41878450833475,3.236054970591723,1,274.2563535250043,R1000_3pix,928.0582690015311,62.459353025746246,14.649013011703902,1,187.37805907723873,R1000_3pix,4123.958018767887,103.91831666107609,40.1450248990003,1,311.75494998322824,R1000_3pix,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-n-mediumjwst_4242,GN,1004242,189.2174763624109,62.23777811514272,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-deephst_4270,GS,198153,53.1687078916441,-27.815158030326053,4.022899734788455,A,-18.85611359442597,0.028439270468798128,0.029204278711780773,41.61495233882576,27.927312927464467,1.6905115372800419,0,83.7819387823934,R1000_3pix,61.83671938060833,18.211034902262703,3.3983707357161794,1,54.63310470678811,R1000_3pix,171.27775832261062,7.32335516952398,23.80784173359666,1,21.970065508571942,R1000_3pix,61.645915179096896,5.189322358367266,11.924698363529151,1,15.567967075101798,R1000_3pix,28.650287293978433,4.693775352847064,6.05276265751204,1,14.081326058541192,R1000_3pix,164.8180607614361,4.6940341737045195,34.811457974100506,1,14.082102521113558,R1000_3pix,971.4311960280544,7.553261060283297,124.72184917419172,1,22.65978318084989,R1000_3pix,587.1137721935764,6.935719496841486,79.57989357721921,1,20.807158490524458,R1000_3pix,12.22841421468784,2.832394905024943,4.6522256121293255,1,8.497184715074829,R1000_3pix
goods-s-mediumhst_4277,GS,130112,53.1765013,-27.7747248,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-deephst_4282,GS,198157,53.12050598878855,-27.815232929517762,3.601342,C,-15.925932623752288,1.3313413955236513,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,16.61726379775216,13.516794782107253,1.229379010751064,0,40.550384346321756,R100_3pix,nan,nan,nan,0,nan,none,39.01189316117316,6.2903252716617155,6.201888054489651,1,18.870975814985147,R100_3pix,nan,nan,nan,0,nan,none
goods-s-deephst_4297,GS,101683,53.155788434044055,-27.81520178423245,6.711194001134383,A,-18.509858124472355,0.04809125005068893,0.05032051193995457,16.512472996812164,8.95892966094788,1.9524686053495697,0,26.876788982843642,R1000_3pix,13.48387139299146,11.267766562528971,1.4974113384642025,0,33.803299687586915,R1000_3pix,4.728213192008376,3.566599054048566,1.6176316010146217,0,10.699797162145698,R1000_3pix,16.781912720926993,3.9270596977046184,4.205758137617248,1,11.781179093113856,R1000_3pix,7.495401718697348,3.1779555958201833,2.4277388325764635,0,9.53386678746055,R1000_3pix,32.96098918943074,2.7344260460342316,12.492717805010063,1,8.203278138102695,R1000_3pix,188.45685334661138,4.253378183134185,45.46788479229259,1,12.760134549402554,R1000_3pix,104.30940364486453,6.145370701877315,16.660106569433033,1,18.436112105631945,R1000_3pix,3.24281839822898,2.680564348229083,1.5134937246110995,0,8.041693044687248,R1000_3pix
goods-n-mediumjwst_4379,GN,1004379,189.21938693401344,62.238240835485506,5.984214342470647,A,-19.461425995474436,0.24406990037658716,0.3153448974185693,8.16479904407668,7.917114534510332,1.411839023162504,0,23.751343603530994,R1000_3pix,37.79968224724101,22.967128407249177,1.6622713784733902,0,68.90138522174753,R1000_3pix,6.741142887996311,6.064193622508179,1.4725412697613296,0,18.192580867524537,R1000_3pix,9.546864226121281,7.920915105920949,1.5339231833125033,0,23.76274531776285,R1000_3pix,19.468577978297606,7.9941703212231054,2.515237302834625,0,23.982510963669316,R1000_3pix,23.87468420719996,6.399864193476706,3.8272409575621387,1,19.199592580430117,R1000_3pix,137.5873224718438,8.411425251232947,16.14380259998941,1,25.23427575369884,R1000_3pix,106.66839474255495,11.813485256249662,9.029375533873411,1,35.44045576874898,R100_3pix,nan,nan,nan,0,nan,none
goods-s-deephst_4394,GS,101950,53.108250850182614,-27.814824928777803,2.643964,C,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,25.337271886040515,14.550790083985731,1.7412987019808732,0,43.652370251957194,R100_3pix,nan,nan,nan,0,nan,none,51.109897232459176,7.510063382444849,6.805521422353256,1,22.530190147334547,R100_3pix,nan,nan,nan,0,nan,none
goods-s-deephst_4404,GS,101990,53.11537230054308,-27.814770686745778,5.760979710624005,A,-19.26613432943129,0.0593805253659454,0.06281698560405502,5.452544130939372,5.237946700217324,1.4374217965242033,0,15.713840100651971,R1000_3pix,31.090469691049268,7.737295036259251,4.131566411819964,1,23.211885108777754,R1000_3pix,27.52453934288753,3.851584491309249,7.108579072583954,1,11.554753473927747,R1000_3pix,41.35985994038488,3.7464661242513166,11.154985731430362,1,11.23939837275395,R1000_3pix,10.562801818225202,4.265399934766714,2.4649458728165845,0,12.796199804300143,R1000_3pix,65.21953867207165,3.697652534861932,18.109313811105043,1,11.092957604585795,R1000_3pix,332.04773700003875,5.332706339178869,63.80149075340104,1,15.998119017536606,R1000_3pix,186.78048046826075,4.846021028676981,38.15374986027889,1,14.538063086030943,R1000_3pix,8.133860643819611,2.9117334345742183,2.747266084482792,0,8.735200303722655,R1000_3pix
goods-s-deephst_4413,GS,102014,53.163603489892786,-27.814668854085163,2.982261,C,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,38.29393305725422,4.510770037485221,8.489444759769508,1,13.532310112455663,R100_3pix,nan,nan,nan,0,nan,none
goods-s-mediumjwst_4491,GS,4491,53.1003054,-27.9042781,3.6525941518220435,A,-20.067314563810392,0.17733167248297832,0.21205914534103698,279.41781140967555,160.07065462735363,1.8627587156554124,0,480.2119638820609,R1000_3pix,32.15042576753377,30.603212138591136,1.3857103684211856,0,91.80963641577341,R1000_3pix,510.0956401490716,31.1551391511503,16.3727607722862,1,93.4654174534509,R100_3pix,177.23508375042863,32.62750204270778,5.432076397342239,1,97.88250612812334,R100_3pix,31.846755623697316,10.582607655927907,3.0620015394179285,1,31.74782296778372,R1000_3pix,298.3169163212245,8.88926411788761,33.025063259081136,1,26.66779235366283,R1000_3pix,1693.4407165788357,14.75952914901658,113.29991561895217,1,44.27858744704974,R1000_3pix,890.0254668638901,11.463037532408139,74.52587107612986,1,34.38911259722442,R1000_3pix,65.67906619471879,5.9002358139793865,10.751054988109953,1,17.70070744193816,R1000_3pix
goods-s-deephst_4493,GS,198459,53.11914031075544,-27.81402014376061,3.589243,B,-16.02743832754829,0.052485455777286916,0.05515210321100028,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,26.614580496603086,6.987901832345594,3.8086654814481706,1,20.963705497036784,R100_3pix,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,9.649292046689062,3.962840150327885,2.4349435457018576,0,11.888520450983656,R100_3pix,nan,nan,nan,0,nan,none,202.22331768229157,2.3684424144340928,85.38240847650505,1,7.105327243302279,R100_3pix,nan,nan,nan,0,nan,none
goods-n-mediumjwst_4504,GN,1004504,189.21123983894495,62.23872899999026,1.5309635257593488,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,335.59047796261933,29.014033242626475,11.343175238264783,1,87.04209972787942,R1000_3pix,103.21139445299058,23.584808834582425,4.443605140864466,1,70.75442650374728,R1000_3pix,7.709427450791045,7.017185234126565,1.4383406843508597,0,21.051555702379694,R1000_3pix,97.87539923770656,11.31045347982992,8.48761992980212,1,33.931360439489765,R1000_3pix,342.2088542161111,16.18587497743093,20.639061741867003,1,48.557624932292796,R1000_3pix,101213.48593371375,73304.91283263394,1.4637472265716895,0,219914.73849790182,R1000_3pix,104558.58371559359,72682.25227334724,1.482849438699796,0,218046.75682004174,R1000_3pix
goods-n-mediumjwst_4507,GN,1004507,189.1185849751317,62.2385958540212,7.67914,D,-17.978689244997234,0.3761629620688183,0.5803511295419277,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-mediumhst_4507,GS,124863,53.1514689,-27.7824419,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-mediumhst_4517,GS,124540,53.1375723,-27.782835,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-n-mediumjwst_4530,GN,1004530,189.10913545783515,62.2386582430904,7.135627,C,-18.241442377507973,0.37949945330693424,0.5884454604482059,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,21.690601494163317,11.386571103163327,1.9049282964682324,0,34.15971330948998,R100_3pix,91.78368428862636,12.017007331814602,7.63781545224095,1,36.051021995443804,R100_3pix,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-mediumhst_4531,GS,124324,53.1356252,-27.7831551,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-n-mediumjwst_4545,GN,1004545,189.18525267366311,62.238760924231094,4.0437049717037645,A,-18.45922417416712,0.17532687666447444,0.20919593792564584,84.03469116241854,60.45218510877797,1.5853505807586388,0,181.3565553263339,R1000_3pix,541.5220689556372,31.524794549118994,17.55294154932956,1,94.57438364735698,R1000_3pix,34.80288552757954,8.576724724085864,4.079687672843853,1,25.73017417225759,R1000_3pix,9.967858779458387,5.937214815357122,1.7872745347398282,0,17.811644446071366,R1000_3pix,2.3947397802810126,2.364558058359382,1.5138856486430519,0,7.093674175078146,R1000_3pix,23.969802727411192,5.002369355363903,4.864171365014266,1,15.007108066091707,R1000_3pix,86.71096207854816,7.105579061089527,12.114216789581729,1,21.31673718326858,R1000_3pix,63.2703750385337,5.0300101330742155,12.499989151156887,1,15.090030399222647,R1000_3pix,1.8147224225482061,1.7196417607841115,1.4315453779797414,0,5.158925282352334,R1000_3pix
goods-n-mediumjwst_4550,GN,1004550,189.19247822225836,62.23882485043618,3.2446359425766227,A,-19.13507207356131,0.08749739997566408,0.0951716139396801,nan,nan,nan,0,nan,none,55.55476656494558,52.051201509757455,1.4513198421104516,0,156.15360452927237,R1000_3pix,360.92500628487545,23.18961609946753,15.832740470795246,1,69.56884829840259,R1000_3pix,225.71479402230503,19.99556871500345,11.340680449579375,1,59.98670614501035,R1000_3pix,22.536761530271267,11.46615832684358,2.043596905304162,0,34.398474980530736,R1000_3pix,340.9206135187583,13.063623095619299,26.239186507948585,1,39.1908692868579,R1000_3pix,2432.0009287058338,23.397828792428687,107.33830056905444,1,70.19348637728606,R1000_3pix,1175.8448976323675,18.082982547813394,65.66283018295587,1,54.24894764344018,R1000_3pix,47.45663009738108,9.244609714646378,5.191550457542423,1,27.733829143939133,R1000_3pix
goods-n-mediumjwst_4558,GN,1004558,189.21645925837024,62.238804656231686,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-s-deephst_4668,GS,102747,53.10814064213877,-27.8138214547886,2.627902,C,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,17.145535700443,4.27947613302191,4.006456670745783,1,12.83842839906573,R100_3pix,nan,nan,nan,0,nan,none
goods-n-mediumjwst_4685,GN,1004685,189.09629310395917,62.23914377191549,7.413568471331315,A,-17.844796492770044,0.2722660401202077,0.3642496703715494,9.800338616130988,8.673320100002107,1.4733087949664958,0,26.019960300006318,R1000_3pix,11.898109465557363,9.694261068768217,1.442613256673876,0,29.08278320630465,R1000_3pix,7.175797171864173,4.621583277522116,1.7146002398736462,0,13.864749832566346,R1000_3pix,11.055492013567292,4.8234002172759896,2.3766130315367664,0,14.47020065182797,R1000_3pix,9.322071840939854,5.0262929649581,1.8533661376443034,0,15.0788788948743,R1000_3pix,8.911981125075465,3.6171391074218855,2.5907726502942343,0,10.851417322265657,R1000_3pix,45.45787197961983,4.442953462441987,10.039869224337766,1,13.32886038732596,R1000_3pix,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-n-mediumjwst_4687,GN,1004687,189.17564929351153,62.239211897371824,2.9921072465880174,A,nan,nan,nan,nan,nan,nan,0,nan,none,315.36132720621094,207.84578714718734,1.9202172914416051,0,623.537361441562,R1000_3pix,113.29259414118401,26.354695892545536,4.328966677294109,1,79.0640876776366,R1000_3pix,nan,nan,nan,0,nan,none,14.96086564545802,13.391888402702056,1.4081185624067256,0,40.17566520810617,R1000_3pix,74.72819617269404,16.76513422393439,4.564165388849499,1,50.29540267180317,R1000_3pix,472.64922668953915,21.886069132813887,20.883313706016185,1,65.65820739844166,R1000_3pix,61708.83090704918,69985.32474042187,1.4351598642172123,0,209955.9742212656,R1000_3pix,59225.319598115486,75377.59612485285,1.4383835383177566,0,226132.78837455856,R1000_3pix
goods-s-mediumhst_4832,GS,404980,53.1626487,-27.8003022,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-n-mediumjwst_4867,GN,1004867,189.0816842657762,62.239751530593736,2.3019632172692885,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,88.47821385402796,11.814569886476047,7.62612340289989,1,35.44370965942814,R1000_3pix,6.005598158792557,5.521851079966955,1.4284045963456191,0,16.565553239900865,R1000_3pix,5.149505085657123,5.18301837352734,1.389473895174448,0,15.549055120582022,R1000_3pix,9.638742738800298,8.229210669886346,1.4863930212719147,0,24.687632009659037,R1000_3pix,143.03946364946685,14.541652843868519,10.246030467719475,1,43.62495853160556,R1000_3pix,114.58475597950311,9.002187664362811,12.975270925018558,1,27.006562993088433,R1000_3pix,3.4036730250414133,3.3959040472499975,1.3958929623924397,0,10.187712141749993,R1000_3pix
goods-s-deephst_4902,GS,103366,53.11852484061927,-27.81296696370446,5.121175,B,-19.182869807230045,0.15444145613790639,0.18011206736151308,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,42.633221202544334,6.003824255958851,7.101010853245824,1,18.011472767876555,R100_3pix,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,26.30456263079601,3.4026386715531247,7.730636476540534,1,10.207916014659375,R100_3pix,nan,nan,nan,0,nan,none,74.07017456489994,2.5623545594724226,28.907074663449645,1,7.6870636784172675,R100_3pix,nan,nan,nan,0,nan,none
goods-s-mediumhst_4929,GS,4929,53.1302932,-27.7907843,3.7550848171285978,A,nan,nan,nan,401.81512253892896,146.64378363982252,2.671113178271684,0,439.93135091946755,R1000_3pix,25.080848302924384,28.145704510372447,1.383028282103054,0,84.43711353111735,R1000_3pix,34.844463527490426,15.191442901685978,2.4006427702369186,0,45.57432870505794,R1000_3pix,9.63629668038614,8.570354132063573,1.4492471840280925,0,25.71106239619072,R1000_3pix,11.29764837504679,8.244790952356478,1.5730579427676856,0,24.734372857069435,R1000_3pix,15.143038698236644,7.467397246281441,2.0776849522843355,0,22.402191738844323,R1000_3pix,86.2339326235128,10.415083206035892,8.156925759722975,1,31.245249618107675,R1000_3pix,84.96403473964729,10.63780496661814,7.807728775726046,1,31.913414899854416,R1000_3pix,10.134602637018785,6.597821047534149,1.6852160852039924,0,19.793463142602448,R1000_3pix
goods-s-deephst_4950,GS,103504,53.15016269073741,-27.812764542152188,1.7811167842496218,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,25.878365047705678,11.645483064965712,2.213870402707991,0,34.936449194897136,R1000_3pix,21.759228185840048,10.872299751854774,2.1517942657955254,0,32.61689925556432,R1000_3pix,11.07830425187444,7.581494157479354,1.6326914014318465,0,22.74448247243806,R1000_3pix,12.561729681554839,8.670303490356593,1.6580994315079964,0,26.010910471069778,R1000_3pix,169.41758411951557,12.409313961964376,13.560642275092874,1,37.22794188589313,R1000_3pix,106.88094381319559,12.073181089188484,9.641497687082303,1,36.219543267565456,R1000_3pix,1.8063462793241825,1.8811664985523906,1.3413720850027657,0,5.643499495657172,R1000_3pix
goods-n-mediumjwst_4961,GN,1004961,189.1975244435611,62.2401018952594,2.5833498356163593,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,36.66631209706088,17.926721823978546,2.086837893123514,0,53.78016547193564,R1000_3pix,7.140860418208384,7.294048762535907,1.3885910655898137,0,21.88214628760772,R1000_3pix,8.781915884425016,9.030863013849082,1.3860745992043244,0,27.092589041547246,R1000_3pix,16.576545293528973,13.436966560338107,1.486422674363574,0,40.31089968101432,R1000_3pix,147.14878310465573,17.863599448353874,8.303804603046949,1,53.59079834506162,R1000_3pix,90.424677777595,14.552521268533182,6.307221815717359,1,43.657563805599544,R1000_3pix,5.572124302579781,5.129852458776365,1.4103347629434388,0,15.389557376329094,R1000_3pix
goods-n-mediumjwst_4977,GN,1004977,189.19426286554625,62.24016786736885,2.582633095266581,A,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,39.822866862497285,16.516037807073232,2.439072667253812,0,49.548113421219696,R1000_3pix,34.76703178041634,16.42371874789271,2.1344050655179876,0,49.271156243678135,R1000_3pix,22.58590591696795,16.100684177502238,1.5787300691998862,0,48.302052532506714,R1000_3pix,12.271053045078643,11.579985488185153,1.438427791004199,0,34.73995646455546,R1000_3pix,113.74048084986991,19.59078853283248,6.146501832851628,1,58.772365598497444,R1000_3pix,52.59318762785035,12.96767957808012,4.126407851462992,1,38.903038734240354,R1000_3pix,9.35146615322804,7.108850748547483,1.6054522231499724,0,21.32655224564245,R1000_3pix
goods-s-mediumjwst_4979,GS,4979,53.0721475,-27.9033367,-1.0,E,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none
goods-n-mediumjwst_4982,GN,1004982,189.1008488724661,62.240182939509495,5.298382,B,-19.1048002756315,0.05238678228750615,0.05504315653416114,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,13.557210661989238,6.728546392625136,2.0148795699541733,0,20.18563917787541,R100_3pix,93.18105802066329,7.298468527519248,12.767206937910242,1,21.895405582557743,R100_3pix,50.86373753678348,5.9776319584253255,8.509011242335236,1,17.932895875275975,R100_3pix,nan,nan,nan,0,nan,none
goods-s-deephst_5040,GS,198974,53.16797551602695,-27.812361362045692,2.98529,C,nan,nan,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,69.38950400987709,9.839446633402902,7.052175452053773,1,29.51833990020871,R100_3pix,nan,nan,nan,0,nan,none,190.40310127973183,5.269287706297083,36.13450467929277,1,15.80786311889125,R100_3pix,nan,nan,nan,0,nan,none
goods-n-mediumjwst_5047,GN,1005047,189.1694097232813,62.24038593758642,4.412654607045626,A,-17.36107755392839,0.5856687682987065,1.3629387438547482,15.025224220574279,15.877259453998823,1.3620675622533742,0,47.63177836199647,R1000_3pix,10.355943843999642,11.207163550500374,1.3733193459787432,0,33.62149065150112,R1000_3pix,41.94689498543865,11.780165707997797,3.5779569100961726,1,35.340497123993394,R1000_3pix,9.258974884112597,8.2172831873775,1.4447779724422576,0,24.6518495621325,R1000_3pix,3.881030238649915,4.070458061939894,1.4570898415045483,0,12.21137418581968,R1000_3pix,35.312978411365805,14.221554973663853,2.622749448613775,0,42.664664920991555,R1000_3pix,103.71932473428743,17.239326719709847,6.272330600380244,1,51.71798015912954,R1000_3pix,57.36627920818638,9.854697123137882,5.914936497854172,1,29.564091369413646,R1000_3pix,35.22902903274623,28.47801753023873,1.422936455983948,0,85.43405259071619,R1000_3pix
goods-s-mediumhst_5052,GS,209466,53.1588231,-27.7751884,3.432904358293343,A,nan,nan,nan,nan,nan,nan,0,nan,none,33.121671191993755,34.303812105276116,1.4032989687555333,0,102.91143631582835,R1000_3pix,nan,nan,nan,0,nan,none,13.79359012950484,11.182689313574064,1.472282234347518,0,33.54806794072219,R1000_3pix,nan,nan,nan,0,nan,none,40.08335625832813,12.616006527107254,3.442317642728064,1,37.848019581321765,R1000_3pix,146.25055272984773,13.49591067848293,11.707390187151276,1,40.48773203544879,R1000_3pix,61.66878072958138,12.499195045326998,4.965633197282521,1,37.49758513598099,R1000_3pix,3.133358847839088,3.5095008229716496,1.353664342203527,0,10.52850246891495,R1000_3pix
goods-s-deephst_5076,GS,199002,53.11265998611732,-27.812202708215576,4.490105,B,-18.05479306182554,0.052047077174854905,0.05466824298610007,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,4.289794590880472,2.647784253249648,1.6201450649219515,0,7.943352759748944,R100_3pix,nan,nan,nan,0,nan,none,15.168881148709005,1.8336262286556344,8.272613530310602,1,5.500878685966903,R100_3pix,nan,nan,nan,0,nan,none
goods-n-mediumjwst_5088,GN,1005088,189.1725279765722,62.24053791759467,6.992154,B,-17.033346627952135,1.19988406192207,nan,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,nan,nan,nan,0,nan,none,54.62089305570407,7.168593244318646,7.619471658402852,1,21.505779732955936,R100_3pix,137.7069981225694,7.288654260000273,18.893336576313914,1,21.86596278000082,R100_3pix,111.8255629737058,8.781011296633466,12.734929861276727,1,26.343033889900397,R100_3pix,nan,nan,nan,0,nan,none
