dense_model,diffuse_model,dense_fraction,dense_logn,dense_logu,dense_metallicity,diffuse_logn,diffuse_logu,diffuse_metallicity,halpha_hbeta,oiii_hbeta,nii_halpha,sii_halpha,heii1640_hbeta,heii4686_hbeta,paalpha_halpha,lha_per_qh54,yield_halpha,yield_hbeta,yield_heii1640,yield_heii4686,yield_nii6583,yield_oiii5007,yield_paalpha,yield_sii6716,yield_sii6731
baseline,diffuse_z_0p02,0.31,10.0,-1.0,0.2,4.0,-2.0,0.02,2.596880709896769,0.11601085784332621,0.007652013437116745,0.006784696424989229,2.4965237570253414,0.33897447362943206,0.09622757235805375,1.123573295496313e+42,1.1235732954963129e-12,4.32662652240571e-13,1.0801525900961791e-12,1.4666159480236157e-13,8.59759795472333e-15,5.019356544319737e-14,1.0811873059194836e-13,3.743309648773899e-15,3.879794072393301e-15
baseline,diffuse_z_0p02,0.32,10.0,-1.0,0.2,4.0,-2.0,0.02,2.5877850565478036,0.11456135220320131,0.007582878757372479,0.006723397808809936,2.5054477473580135,0.34047555775292015,0.0958851716919873,1.1173850144021969e+42,1.1173850144021968e-12,4.317920499521038e-13,1.0818324188795972e-12,1.470146390407193e-13,8.47299508951676e-15,4.9466681113105255e-14,1.0714065395200835e-13,3.689058784402001e-15,3.8235651730267875e-15
baseline,diffuse_z_0p02,0.33,10.0,-1.0,0.2,4.0,-2.0,0.02,2.578652650808518,0.11310598961195788,0.007512974052269456,0.006661416445721428,2.514407796450108,0.3419827072383445,0.09553895735097939,1.1111967333080806e+42,1.1111967333080806e-12,4.309214476636366e-13,1.083512247663015e-12,1.4736768327907703e-13,8.348392224310192e-15,4.873979678301313e-14,1.0616257731206833e-13,3.634807920030103e-15,3.767336273660273e-15
baseline,diffuse_z_0p02,0.34,10.0,-1.0,0.2,4.0,-2.0,0.02,2.5694832694724106,0.11164473449885981,0.007442286384892953,0.00659874086514233,2.5234041232955344,0.3434959589221725,0.09518886526287065,1.1050084522139646e+42,1.1050084522139645e-12,4.3005084537516944e-13,1.0851920764464329e-12,1.4772072751743475e-13,8.223789359103623e-15,4.8012912452921007e-14,1.0518450067212831e-13,3.580557055658204e-15,3.711107374293758e-15
baseline,diffuse_z_0p02,0.35000000000000003,10.0,-1.0,0.2,4.0,-2.0,0.02,2.560276687521859,0.1101775510045467,0.007370802526898348,0.006535359338093456,2.5324369486651386,0.3450153499397662,0.0948348299121481,1.0988201711198484e+42,1.0988201711198483e-12,4.2918024308670226e-13,1.0868719052298507e-12,1.480737717557925e-13,8.099186493897053e-15,4.728602812282889e-14,1.0420642403218828e-13,3.5263061912863065e-15,3.6548784749272436e-15
baseline,diffuse_z_0p02,0.36,10.0,-1.0,0.2,4.0,-2.0,0.02,2.551032678109716,0.10870440297810038,0.007298508950258333,0.006471259869880439,2.5415064951247626,0.3465409177284197,0.09447678429907183,1.0926318900257323e+42,1.0926318900257322e-12,4.2830964079823513e-13,1.0885517340132686e-12,1.484268159941502e-13,7.974583628690486e-15,4.6559143792736777e-14,1.0322834739224828e-13,3.4720553269144087e-15,3.59864957556073e-15
baseline,diffuse_z_0p02,0.37,10.0,-1.0,0.2,4.0,-2.0,0.02,2.541751012540677,0.10722525397407585,0.007225391818728087,0.006406430192526285,2.5506129870535266,0.3480727000304348,0.09411465989740492,1.0864436089316163e+42,1.0864436089316162e-12,4.2743903850976795e-13,1.0902315627966866e-12,1.4877986023250793e-13,7.849980763483917e-15,4.583225946264466e-14,1.0225027075230825e-13,3.4178044625425106e-15,3.542420676194216e-15
baseline,diffuse_z_0p02,0.38,10.0,-1.0,0.2,4.0,-2.0,0.02,2.53243146025242,0.10574006724949564,0.0071514369790171076,0.006340857756943831,2.5597566506623295,0.3496107348962325,0.09374838661069056,1.0802553278375002e+42,1.0802553278375001e-12,4.265684362213008e-13,1.0919113915801045e-12,1.4913290447086565e-13,7.725377898277347e-15,4.5105375132552534e-14,1.0127219411236823e-13,3.363553598170612e-15,3.4861917768277012e-15
baseline,diffuse_z_0p02,0.39,10.0,-1.0,0.2,4.0,-2.0,0.02,2.523073788796514,0.10424880576080738,0.007076629951655854,0.006274529724837602,2.5689377140125846,0.3511550606875044,0.0933778927270175,1.074067046743384e+42,1.0740670467433839e-12,4.2569783393283365e-13,1.0935912203635225e-12,1.4948594870922336e-13,7.600775033070778e-15,4.437849080246041e-14,1.002941174724282e-13,3.3093027337987138e-15,3.429962877461187e-15
baseline,diffuse_z_0p02,0.4,10.0,-1.0,0.2,4.0,-2.0,0.02,2.513677763819095,0.10275143216080403,0.007000955921544813,0.006207432960324106,2.578156407035176,0.352705716080402,0.09300310487221297,1.0678787656492679e+42,1.0678787656492678e-12,4.2482723164436647e-13,1.0952710491469403e-12,1.498389929475811e-13,7.476172167864208e-15,4.36516064723683e-14,9.931604083248819e-14,3.2550518694268156e-15,3.3737339780946723e-15
baseline,diffuse_z_0p02,0.41000000000000003,10.0,-1.0,0.2,4.0,-2.0,0.02,2.504243149041298,0.10124790879550585,0.00692439972817308,0.006139554021259073,2.587412961549658,0.3542627400687653,0.09262394796139835,1.0616904845551519e+42,1.0616904845551518e-12,4.239566293558993e-13,1.0969508779303582e-12,1.5019203718593883e-13,7.351569302657639e-15,4.2924722142276173e-14,9.833796419254817e-14,3.2008010050549174e-15,3.317505078728158e-15
baseline,diffuse_z_0p02,0.42,10.0,-1.0,0.2,4.0,-2.0,0.02,2.494769706239455,0.09973819770100445,0.006846945855492815,0.006070879150259596,2.596707611283685,0.35582617196739147,0.09224034514884101,1.0555022034610358e+42,1.0555022034610357e-12,4.230860270674321e-13,1.098630706713776e-12,1.5054508142429655e-13,7.226966437451072e-15,4.219783781218406e-14,9.735988755260815e-14,3.1465501406830196e-15,3.2612761793616442e-15
baseline,diffuse_z_0p02,0.43,10.0,-1.0,0.2,4.0,-2.0,0.02,2.485257195225041,0.09822226060026704,0.006768578421435429,0.006001394265408614,2.6060405918926817,0.3573960514153441,0.09185221777603152,1.0493139223669197e+42,1.0493139223669197e-12,4.2221542477896494e-13,1.1003105354971939e-12,1.508981256626543e-13,7.102363572244503e-15,4.147095348209194e-14,9.638181091266814e-14,3.0922992763111214e-15,3.2050472799951296e-15
baseline,diffuse_z_0p02,0.44,10.0,-1.0,0.2,4.0,-2.0,0.02,2.475705373824377,0.09670005889990184,0.006689281167054617,0.00593108495062851,2.615412140979765,0.3589724183793027,0.09145948531791259,1.0431256412728034e+42,1.0431256412728034e-12,4.2134482249049776e-13,1.1019903642806117e-12,1.51251169901012e-13,6.977760707037934e-15,4.074406915199982e-14,9.540373427272812e-14,3.0380484119392225e-15,3.148818380628615e-15
