dense_model,diffuse_model,dense_fraction,dense_logn,dense_logu,dense_metallicity,diffuse_logn,diffuse_logu,diffuse_metallicity,halpha_hbeta,oiii_hbeta,nii_halpha,sii_halpha,heii1640_hbeta,heii4686_hbeta,paalpha_halpha,lha_per_qh54,yield_halpha,yield_hbeta,yield_heii1640,yield_heii4686,yield_nii6583,yield_oiii5007,yield_paalpha,yield_sii6716,yield_sii6731
thermal_dense_skin,thermal_skin_base,0.21,10.0,-1.0,0.2,4.0,-2.0,0.2,2.804114690214736,7.274688239457107,0.0016958223407789771,0.0012714881937842806,3.653404231165194,0.4379060080343661,0.0945804732558059,5.882017885853553e+41,5.882017885853553e-13,2.0976381267069767e-13,7.6635200075647e-13,9.185683383669379e-14,9.974857339691982e-16,1.525966341099208e-12,5.5632403534314394e-14,2.4708016503881224e-16,5.008114647102644e-16
thermal_dense_skin,thermal_skin_base,0.22,10.0,-1.0,0.2,4.0,-2.0,0.2,2.804619887894186,7.2674255219795825,0.0016938241445088854,0.0012699899926413806,3.6565745861758305,0.4381968500974987,0.0945883042172953,5.8144131164233624e+41,5.814413116423362e-13,2.0731554894553081e-13,7.580647675933195e-13,9.084502052416542e-14,9.848593322747044e-16,1.506650311509958e-12,5.499754767012851e-14,2.4395256801301077e-16,4.944720790810346e-16
thermal_dense_skin,thermal_skin_base,0.23,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8051371602897257,7.259989218487801,0.0016917789351525872,0.001268456542178612,3.65982071575594,0.43849464356892615,0.0945963194237826,5.746808346993173e+41,5.746808346993172e-13,2.04867285220364e-13,7.497775344301689e-13,8.983320721163705e-14,9.722329305802108e-16,1.487334281920708e-12,5.4362691805942624e-14,2.408249709872093e-16,4.88132693451805e-16
thermal_dense_skin,thermal_skin_base,0.24,10.0,-1.0,0.2,4.0,-2.0,0.2,2.805666945533443,7.252373030398676,0.0016896850337904182,0.0012668865835810126,3.6631453693921348,0.4387996406810818,0.09460452545497944,5.679203577562982e+41,5.679203577562982e-13,2.0241902149519717e-13,7.414903012670185e-13,8.882139389910869e-14,9.59606528885717e-16,1.4680182523314579e-12,5.372783594175674e-14,2.376973739614078e-16,4.817933078225753e-16
thermal_dense_skin,thermal_skin_base,0.25,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8062097032138182,7.244570350672168,0.0016875406805967345,0.0012652787973721979,3.6665514312200767,0.43911210601883494,0.09461292920766917,5.611598808132792e+41,5.611598808132792e-13,1.9997075777003034e-13,7.33203068103868e-13,8.780958058658033e-14,9.469801271912235e-16,1.4487022227422078e-12,5.3092980077570855e-14,2.3456977693560633e-16,4.754539221933455e-16
thermal_dense_skin,thermal_skin_base,0.26,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8067659157054723,7.236574244694882,0.001685344029906977,0.001263631799715759,3.670041928369265,0.43943231728502524,0.09462153791503926,5.543994038702601e+41,5.5439940387026e-13,1.975224940448635e-13,7.249158349407175e-13,8.679776727405197e-14,9.343537254967297e-16,1.4293861931529576e-12,5.2458124213384977e-14,2.314421799098048e-16,4.6911453656411585e-16
thermal_dense_skin,thermal_skin_base,0.27,10.0,-1.0,0.2,4.0,-2.0,0.2,2.807336089599047,7.2283774297241585,0.0016830931449193644,0.0012619441384427135,3.673620039936197,0.43976056612364234,0.09463035916744518,5.476389269272411e+41,5.476389269272411e-13,1.9507423031969668e-13,7.166286017775671e-13,8.578595396152361e-14,9.217273238022362e-16,1.4100701635637076e-12,5.182326834919909e-14,2.2831458288400336e-16,4.627751509348861e-16
thermal_dense_skin,thermal_skin_base,0.28,10.0,-1.0,0.2,4.0,-2.0,0.2,2.807920757240118,7.219972252764554,0.001680785991999241,0.001260214288781041,3.6772891066418234,0.44009715900578195,0.09463940093473205,5.408784499842221e+41,5.40878449984222e-13,1.9262596659452987e-13,7.083413686144165e-13,8.477414064899525e-14,9.091009221077424e-16,1.3907541339744575e-12,5.118841248501321e-14,2.2518698585820185e-16,4.564357653056563e-16
thermal_dense_skin,thermal_skin_base,0.29,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8085204783869933,7.211350666735503,0.0016784204345508757,0.0012584406487608976,3.681052641234959,0.44044241818403357,0.09464867159025094,5.34117973041203e+41,5.34117973041203e-13,1.9017770286936304e-13,7.000541354512661e-13,8.376232733646688e-14,8.964745204132489e-16,1.3714381043852075e-12,5.055355662082732e-14,2.2205938883240043e-16,4.500963796764267e-16
thermal_dense_skin,thermal_skin_base,0.3,10.0,-1.0,0.2,4.0,-2.0,0.2,2.809135841998214,7.2025042047741055,0.0016759942264178967,0.0012566215342664166,3.68491433970974,0.4407966827215486,0.09465817993672268,5.273574960981841e+41,5.273574960981841e-13,1.8772943914419618e-13,6.917669022881155e-13,8.27505140239385e-14,8.83848118718755e-16,1.3521220747959575e-12,4.991870075664144e-14,2.189317918065989e-16,4.4375699404719697e-16
thermal_dense_skin,thermal_skin_base,0.31,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8097674681617812,7.193423952500581,0.0016735050047695184,0.001254755173701966,3.6888780934124408,0.44116030960269453,0.09466793523411707,5.20597019155165e+41,5.205970191551649e-13,1.8528117541902935e-13,6.83479669124965e-13,8.173870071141015e-14,8.712217170242613e-16,1.3328060452067075e-12,4.928384489245556e-14,2.1580419478079743e-16,4.3741760841796726e-16
thermal_dense_skin,thermal_skin_base,0.32,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8104160101793907,7.184100518055414,0.0016709502824251887,0.0012528397022373483,3.692948002120999,0.4415336749329453,0.09467794722973231,5.1383654221214594e+41,5.138365422121459e-13,1.8283291169386252e-13,6.751924359618146e-13,8.072688739888179e-14,8.585953153297677e-16,1.3134900156174574e-12,4.8648989028269675e-14,2.1267659775499594e-16,4.3107822278873756e-16
thermal_dense_skin,thermal_skin_base,0.33,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8110821568203845,7.174523999696476,0.0016683274395652696,0.0012508731555926599,3.6971283881896646,0.44191717523648316,0.09468822619068137,5.07076065269127e+41,5.070760652691269e-13,1.803846479686957e-13,6.66905202798664e-13,7.971507408635343e-14,8.45968913635274e-16,1.2941739860282074e-12,4.8014133164083797e-14,2.0954900072919445e-16,4.247388371595079e-16
thermal_dense_skin,thermal_skin_base,0.34,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8117666347617893,7.164683950721118,0.0016656337147696546,0.0012488534633192565,3.7014238118613783,0.44231122886092544,0.09469878293901146,5.003155883261079e+41,5.003155883261079e-13,1.7793638424352888e-13,6.586179696355135e-13,7.870326077382507e-14,8.333425119407803e-16,1.2748579564389574e-12,4.7379277299897906e-14,2.06421403703393e-16,4.1839945153027814e-16
thermal_dense_skin,thermal_skin_base,0.35000000000000003,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8124702112325948,7.154569341452002,0.001662866195319901,0.0012467784415285147,3.705839087861883,0.44271627749963577,0.0947096288897104,4.935551113830888e+41,4.935551113830888e-13,1.7548812051836204e-13,6.50330736472363e-13,7.76914474612967e-14,8.207161102462867e-16,1.2555419268497071e-12,4.674442143571202e-14,2.032938066775915e-16,4.1206006590104844e-16
thermal_dense_skin,thermal_skin_base,0.36,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8131936968825153,7.144168517995859,0.0016600218066932665,0.0012446457850147086,3.7103793034025494,0.44313278784326726,0.0947207760918794,4.8679463444007e+41,4.867946344400699e-13,1.7303985679319524e-13,6.420435033092126e-13,7.667963414876833e-14,8.080897085517931e-16,1.2362258972604573e-12,4.610956557152615e-14,2.0016620965179007e-16,4.0572068027181883e-16
thermal_dense_skin,thermal_skin_base,0.37,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8139379488977694,7.133469157450969,0.001657097301169004,0.0012424530587122687,3.715049837733406,0.44356125337351887,0.09473223727338538,4.800341574970508e+41,4.800341574970508e-13,1.705915930680284e-13,6.337562701460621e-13,7.566782083623998e-14,7.954633068572994e-16,1.2169098676712073e-12,4.5474709707340264e-14,1.9703861262598858e-16,3.993812946425891e-16
thermal_dense_skin,thermal_skin_base,0.38,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8147038743890813,7.122458219201429,0.00165408924545812,0.0012401976884208678,3.719856383404398,0.44400219631360055,0.09474402588933992,4.7327368055403186e+41,4.732736805540318e-13,1.6814332934286157e-13,6.254690369829117e-13,7.465600752371162e-14,7.828369051628058e-16,1.1975938380819572e-12,4.483985384315438e-14,1.939110156001871e-16,3.9304190901335936e-16
thermal_dense_skin,thermal_skin_base,0.39,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8154924340800247,7.111121891893428,0.001650994007257569,0.001237876950724065,3.7248049694115437,0.44445616975161584,0.0947561561747938,4.665132036110128e+41,4.665132036110128e-13,1.6569506561769474e-13,6.171818038197612e-13,7.364419421118326e-14,7.702105034683121e-16,1.1782778084927072e-12,4.42049979789685e-14,1.9078341857438558e-16,3.867025233841297e-16
thermal_dense_skin,thermal_skin_base,0.4,10.0,-1.0,0.2,4.0,-2.0,0.2,2.81630464632727,7.09944553564026,0.0016478077406181452,0.0012354879620184915,3.729901986425872,0.44492375995501454,0.09476864320208023,4.5975272666799375e+41,4.597527266679937e-13,1.632468018925279e-13,6.088945706566107e-13,7.26323808986549e-14,7.575841017738185e-16,1.1589617789034572e-12,4.3570142114782616e-14,1.8765582154858411e-16,3.803631377549e-16
thermal_dense_skin,thermal_skin_base,0.41000000000000003,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8171415915080944,7.087413618947518,0.0016445263700021605,0.0012330276665606678,3.7351542143271277,0.4454055888964797,0.09478150294329328,4.529922497249747e+41,4.5299224972497467e-13,1.6079853816736107e-13,6.006073374934602e-13,7.162056758612652e-14,7.449577000793248e-16,1.1396457493142072e-12,4.293528625059673e-14,1.8452822452278263e-16,3.740237521256703e-16
thermal_dense_skin,thermal_skin_base,0.42,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8180044168149045,7.075009649787083,0.0016411455728919456,0.0012304928234272634,3.7405688522916707,0.44590231701413235,0.09479475233844521,4.462317727819558e+41,4.4623177278195575e-13,1.5835027444219427e-13,5.923201043303097e-13,7.060875427359817e-14,7.323312983848312e-16,1.1203297197249573e-12,4.2300430386410853e-14,1.8140062749698119e-16,3.6768436649644063e-16
thermal_dense_skin,thermal_skin_base,0.43,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8188943415015113,7.062216100176672,0.0016376607607931342,0.001227879992271798,3.746153551715365,0.44641464623181093,0.09480840936991508,4.3947129583893675e+41,4.394712958389367e-13,1.5590201071702746e-13,5.840328711671593e-13,6.95969409610698e-14,7.197048966903376e-16,1.1010136901357073e-12,4.166557452222497e-14,1.782730304711797e-16,3.6134498086721093e-16
thermal_dense_skin,thermal_skin_base,0.44,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8198126626316213,7.049014323539665,0.0016340670584571665,0.0012251855177461593,3.751916452288044,0.4469433232684718,0.09482249314387593,4.327108188959177e+41,4.3271081889591766e-13,1.5345374699186063e-13,5.757456380040088e-13,6.858512764854145e-14,7.070784949958439e-16,1.0816976605464573e-12,4.103071865803909e-14,1.751454334453782e-16,3.550055952379812e-16
thermal_dense_skin,thermal_skin_base,0.45,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8207607613865204,7.035384464025812,0.0016303592811251749,0.001222405512438596,3.757866221577257,0.44748914326952294,0.09483702397947637,4.2595034195289865e+41,4.2595034195289864e-13,1.510054832666938e-13,5.674584048408583e-13,6.757331433601309e-14,6.944520933013502e-16,1.0623816309572072e-12,4.0395862793853206e-14,1.7201783641957675e-16,3.4866620960875156e-16
thermal_dense_skin,thermal_skin_base,0.46,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8217401099964805,7.0213053568654304,0.0016265319095698724,0.0012195358381607067,3.764012098526116,0.44805295379723,0.09485202350665187,4.191898650098796e+41,4.1918986500987956e-13,1.4855721954152696e-13,5.591711716777078e-13,6.656150102348473e-14,6.818256916068565e-16,1.043065601367957e-12,3.976100692966732e-14,1.6889023939377526e-16,3.423268239795218e-16
thermal_dense_skin,thermal_skin_base,0.47000000000000003,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8227522793690385,7.006754418705357,0.0016225790626827887,0.0012165720853939853,3.770363941324353,0.44863565922231186,0.09486751477355572,4.124293880668606e+41,4.124293880668606e-13,1.461089558163601e-13,5.508839385145572e-13,6.554968771095636e-14,6.691992899123628e-16,1.023749571778707e-12,3.912615106548144e-14,1.6576264236797377e-16,3.359874383502921e-16
thermal_dense_skin,thermal_skin_base,0.48,10.0,-1.0,0.2,4.0,-2.0,0.2,2.823798947497274,6.99170752673153,0.0016184944673204998,0.0012135095506812248,3.776932280174287,0.44923822556458576,0.09488352236473213,4.0566891112384164e+41,4.0566891112384157e-13,1.436606920911933e-13,5.425967053514068e-13,6.4537874398428e-14,6.565728882178692e-16,1.004433542189457e-12,3.849129520129555e-14,1.6263504534217228e-16,3.296480527210624e-16
thermal_dense_skin,thermal_skin_base,0.49,10.0,-1.0,0.2,4.0,-2.0,0.2,2.82488190874277,6.976138885217351,0.001614271425084682,0.0012103432117189735,3.7837283755457527,0.44986168583715835,0.09490007253130577,3.989084341808225e+41,3.989084341808225e-13,1.4121242836602647e-13,5.343094721882563e-13,6.352606108589962e-14,6.439464865233755e-16,9.85117512600207e-13,3.785643933710967e-14,1.5950744831637082e-16,3.2330866709183273e-16
thermal_dense_skin,thermal_skin_base,0.5,10.0,-1.0,0.2,4.0,-2.0,0.2,2.826003084101254,6.960020877944831,0.0016099027756659749,0.0012070676998736155,3.7907642825979044,0.4505071459563538,0.09491719333463759,3.921479572378035e+41,3.921479572378035e-13,1.3876416464085963e-13,5.260222390251058e-13,6.251424777337126e-14,6.313200848288818e-16,9.658014830109569e-13,3.722158347292379e-14,1.5637985129056933e-16,3.16969281462603e-16
thermal_dense_skin,thermal_skin_base,0.51,10.0,-1.0,0.2,4.0,-2.0,0.2,2.827164532574485,6.943323904722451,0.0016053808563297044,0.0012036772698047061,3.798052922543193,0.45117579128850327,0.09493491480510101,3.853874802947845e+41,3.8538748029478446e-13,1.363159009156928e-13,5.177350058619554e-13,6.15024344608429e-14,6.186936831343882e-16,9.464854534217069e-13,3.6586727608737904e-14,1.5325225426476784e-16,3.1062989583337327e-16
thermal_dense_skin,thermal_skin_base,0.52,10.0,-1.0,0.2,4.0,-2.0,0.2,2.828368463790003,6.926016199963781,0.001600697457061256,0.0012001657658340158,3.8056081618422652,0.4518688939151273,0.09495326911786783,3.786270033517654e+41,3.786270033517654e-13,1.3386763719052597e-13,5.094477726988048e-13,6.049062114831453e-14,6.060672814398945e-16,9.271694238324568e-13,3.5951871744552025e-14,1.5012465723896638e-16,3.042905102041436e-16
thermal_dense_skin,thermal_skin_base,0.53,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8296172520314644,6.908063630987464,0.0015958437708187413,0.001196526584646134,3.813444900250991,0.4525878207101953,0.09497229078786876,3.718665264087464e+41,3.7186652640874636e-13,1.3141937346535916e-13,5.011605395356543e-13,5.947880783578617e-14,5.934408797454008e-16,9.078533942432066e-13,3.5317015880366134e-14,1.469970602131649e-16,2.9795112457491385e-16
thermal_dense_skin,thermal_skin_base,0.54,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8309134518670143,6.889429473343939,0.001590810338258798,0.0011927526338451598,3.821579168895882,0.453334042337369,0.09499201688641391,3.651060494657274e+41,3.651060494657274e-13,1.2897110974019233e-13,4.928733063725038e-13,5.846699452325781e-14,5.808144780509072e-16,8.885373646539566e-13,3.468216001618025e-14,1.4386946318736338e-16,2.9161173894568415e-16
thermal_dense_skin,thermal_skin_base,0.55,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8322598155921366,6.870074160057073,0.0015855869862056336,0.0011888362858202186,3.8300282397362873,0.45410914329184665,0.09501248728233358,3.5834557252270835e+41,3.583455725227083e-13,1.2652284601502547e-13,4.845860732093533e-13,5.745518121072945e-14,5.681880763564134e-16,8.692213350647065e-13,3.404730415199437e-14,1.407418661615619e-16,2.8527235331645444e-16
thermal_dense_skin,thermal_skin_base,0.56,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8336593127376295,6.849955001177742,0.001580162759021159,0.001184769326288383,3.838810747986162,0.4549148331310928,0.09503374491093954,3.515850955796893e+41,3.515850955796893e-13,1.2407458228985864e-13,4.762988400462028e-13,5.644336789820109e-14,5.555616746619197e-16,8.499053054754565e-13,3.3412448287808487e-14,1.3761426913576043e-16,2.789329676872248e-16
thermal_dense_skin,thermal_skin_base,0.5700000000000001,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8351151519336786,6.829025869466108,0.0015745258419019618,0.0011805428967845252,3.8479468293214976,0.455752959061975,0.09505583607462557,3.4482461863667032e+41,3.448246186366703e-13,1.2162631856469183e-13,4.680116068830523e-13,5.543155458567272e-14,5.429352729674262e-16,8.305892758862065e-13,3.277759242362261e-14,1.3448667210995894e-16,2.7259358205799503e-16
thermal_dense_skin,thermal_skin_base,0.58,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8366308054688387,6.807236847331899,0.0015686634749730148,0.0011761474302507781,3.8574582739995837,0.456625520079358,0.09507881077953544,3.3806414169365135e+41,3.380641416936513e-13,1.1917805483952502e-13,4.597243737199019e-13,5.441974127314437e-14,5.303088712729327e-16,8.112732462969565e-13,3.214273655943673e-14,1.313590750841575e-16,2.662541964287654e-16
thermal_dense_skin,thermal_skin_base,0.59,10.0,-1.0,0.2,4.0,-2.0,0.2,2.838210036939582,6.784533829344726,0.0015625618568635255,0.0011715725787399425,3.867368700373036,0.4575346828839364,0.0951027231134506,3.313036647506323e+41,3.313036647506323e-13,1.167297911143582e-13,4.514371405567514e-13,5.340792796061601e-14,5.17682469578439e-16,7.919572167077065e-13,3.1507880695250845e-14,1.2823147805835602e-16,2.599148107995357e-16
thermal_dense_skin,thermal_skin_base,0.6,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8398569324538814,6.760858073651649,0.0015562060362312666,0.0011668071320829535,3.8777037507070777,0.4584827998461212,0.09512763167090803,3.2454318780761324e+41,3.245431878076132e-13,1.1428152738919136e-13,4.4314990739360096e-13,5.2396114648087643e-14,5.050560678839453e-16,7.726411871184565e-13,3.087302483106496e-14,1.2510388103255453e-16,2.53575425170306e-16
thermal_dense_skin,thermal_skin_base,0.61,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8415759359334625,6.736145694472319,0.0015495797894406966,0.0011618389261747757,3.8884913127179064,0.45947242932953064,0.09515360003258147,3.1778271086459423e+41,3.177827108645942e-13,1.1183326366402453e-13,4.3486267423045047e-13,5.138430133555928e-14,4.924296661894516e-16,7.533251575292065e-13,3.0238168966879076e-14,1.2197628400675306e-16,2.4723603954107625e-16
thermal_dense_skin,thermal_skin_base,0.62,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8433718891568813,6.710327086440017,0.0015426654822881288,0.0011566547392991482,3.8997617708620047,0.46050635874377055,0.09518069730718262,3.110222339215752e+41,3.1102223392157517e-13,1.093849999388577e-13,4.265754410673e-13,5.037248802303092e-14,4.79803264494958e-16,7.340091279399564e-13,2.960331310269319e-14,1.1884868698095158e-16,2.408966539118466e-16
thermal_dense_skin,thermal_skin_base,0.63,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8452500773032026,6.683326269866144,0.0015354439132926924,0.001151240174631786,3.9115482921443134,0.46158763076390785,0.09520899874560629,3.0426175697855612e+41,3.042617569785561e-13,1.0693673621369086e-13,4.1828820790414943e-13,4.936067471050255e-14,4.671768628004643e-16,7.146930983507063e-13,2.896845723850731e-14,1.157210899551501e-16,2.345572682826169e-16
thermal_dense_skin,thermal_skin_base,0.64,10.0,-1.0,0.2,4.0,-2.0,0.2,2.847216280898466,6.655060143958267,0.0015278941356207736,0.0011455795267234655,3.92388715210694,0.462719573236027,0.09523858643881103,2.975012800355371e+41,2.975012800355371e-13,1.0448847248852404e-13,4.1000097474099894e-13,4.834886139797419e-14,4.545504611059706e-16,6.953770687614563e-13,2.8333601374321425e-14,1.125934929293486e-16,2.2821788265338717e-16
thermal_dense_skin,thermal_skin_base,0.65,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8492768352403015,6.62543763253237,0.0015199932541661515,0.0011396556293554222,3.936818107746801,0.463905833387952,0.09526955011306544,2.9074080309251813e+41,2.907408030925181e-13,1.0204020876335721e-13,4.0171374157784845e-13,4.733704808544583e-14,4.419240594114769e-16,6.760610391722062e-13,2.7698745510135544e-14,1.0946589590354712e-16,2.2187849702415747e-16
thermal_dense_skin,thermal_skin_base,0.66,10.0,-1.0,0.2,4.0,-2.0,0.2,2.851438698587537,6.594358703719615,0.0015117161936456932,0.0011334496816628901,3.950384825437754,0.46515041708597216,0.09530198803878444,2.8398032614949904e+41,2.8398032614949903e-13,9.959194503819036e-14,3.93426508414698e-13,4.632523477291746e-14,4.292976577169832e-16,6.567450095829561e-13,2.7063889645949662e-14,1.0633829887774564e-16,2.1553911139492774e-16
thermal_dense_skin,thermal_skin_base,0.67,10.0,-1.0,0.2,4.0,-2.0,0.2,2.853709530661101,6.561713241438064,0.001503035432762763,0.0011269410488170038,3.964635373560976,0.46645773402777324,0.09533600807234693,2.7721984920648003e+41,2.7721984920648e-13,9.714368131302354e-14,3.8513927525154747e-13,4.53134214603891e-14,4.1667125602248955e-16,6.374289799937061e-13,2.6429033781763777e-14,1.0321070185194416e-16,2.0919972576569805e-16
thermal_dense_skin,thermal_skin_base,0.68,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8560977833223413,6.527379741801992,0.0014939206985010898,0.0011201070328134403,3.979622791554411,0.4678326499459015,0.09537172885416285,2.70459372263461e+41,2.70459372263461e-13,9.469541758785671e-14,3.76852042088397e-13,4.4301608147860736e-14,4.040448543279959e-16,6.181129504044559e-13,2.5794177917577896e-14,1.0008310482614267e-16,2.0286034013646832e-16
thermal_dense_skin,thermal_skin_base,0.6900000000000001,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8586128056910938,6.491223801945333,0.0014843386133941059,0.001112922608003165,3.9954057495785302,0.46928054712418926,0.09540928119102994,2.6369889532044192e+41,2.636988953204419e-13,9.224715386268988e-14,3.685648089252465e-13,4.3289794835332376e-14,3.9141845263350223e-16,5.987969208152059e-13,2.515932205339201e-14,9.69555078003412e-17,1.9652095450723864e-16
thermal_dense_skin,thermal_skin_base,0.7000000000000001,10.0,-1.0,0.2,4.0,-2.0,0.2,2.861264966459307,6.45309636164218,0.001474252287108703,0.001105360114871418,4.0120493160922885,0.47080739481364564,0.09544880965672312,2.569384183774229e+41,2.569384183774229e-13,8.979889013752306e-14,3.6027757576209595e-13,4.227798152280401e-14,3.787920509390085e-16,5.794808912259559e-13,2.4524466189206126e-14,9.382791077453971e-17,1.901815688780089e-16
thermal_dense_skin,thermal_skin_base,0.71,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8640657967738954,6.41283164922407,0.0014636208418099994,0.0010973889041672443,4.02962585451081,0.4724198314900501,0.09549047445209732,2.5017794143440393e+41,2.5017794143440393e-13,8.735062641235624e-14,3.5199034259894556e-13,4.126616821027566e-14,3.66165649244515e-16,5.601648616367061e-13,2.3889610325020248e-14,9.070031374873827e-17,1.838421832487793e-16
thermal_dense_skin,thermal_skin_base,0.72,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8670281578408088,6.370244772105295,0.0014523988584333228,0.0010889749217310903,4.048216075000409,0.4741252613435352,0.09553445357515589,2.434174644913849e+41,2.434174644913849e-13,8.490236268718942e-14,3.437031094357951e-13,4.02543548977473e-14,3.5353924755002133e-16,5.40848832047456e-13,2.3254754460834367e-14,8.757271672293678e-17,1.7750279761954957e-16
thermal_dense_skin,thermal_skin_base,0.73,10.0,-1.0,0.2,4.0,-2.0,0.2,2.870166438388556,6.325128878049082,0.0014405357280475601,0.0010800802221621118,4.06791027365581,0.47593196795824055,0.09558094536306741,2.366569875483659e+41,2.366569875483659e-13,8.245409896202259e-14,3.354158762726446e-13,3.924254158521893e-14,3.409128458555276e-16,5.215328024582059e-13,2.2619898596648485e-14,8.44451196971353e-17,1.7116341199031988e-16
thermal_dense_skin,thermal_skin_base,0.74,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8734967883872797,6.277251795224094,0.0014279748887732738,0.0010706623966771041,4.08880979919822,0.4778492488642762,0.0956301714826953,2.298965106053469e+41,2.2989651060534686e-13,8.000583523685576e-14,3.271286431094941e-13,3.8230728272690566e-14,3.2828644416103396e-16,5.022167728689559e-13,2.19850427324626e-14,8.131752267133381e-17,1.6482402636109015e-16
thermal_dense_skin,thermal_skin_base,0.75,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8770373970347736,6.226352035879907,0.001414652923983713,0.0010606738969625715,4.111028797469375,0.4798875755741377,0.09568238046476166,2.2313603366232784e+41,2.2313603366232782e-13,7.755757151168892e-14,3.188414099463436e-13,3.7218914960162207e-14,3.156600424665403e-16,4.829007432797058e-13,2.1350186868276716e-14,7.818992564553233e-17,1.5848464073186047e-16
thermal_dense_skin,thermal_skin_base,0.76,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8808088251099027,6.172134018437103,0.0014004984914500038,0.0010500612322726665,4.134696297106871,0.48205878491841175,0.09573785190054353,2.163755567193088e+41,2.1637555671930877e-13,7.510930778652209e-14,3.105541767831931e-13,3.620710164763384e-14,3.0303364077204663e-16,4.635847136904558e-13,2.0715331004090837e-14,7.506232861973086e-17,1.5214525510263076e-16
thermal_dense_skin,thermal_skin_base,0.77,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8848344045165377,6.1142623236470905,0.0013854310452639576,0.0010387640111566047,4.159958716871825,0.48437630906303025,0.09579690145067664,2.0961507977628977e+41,2.0961507977628975e-13,7.266104406135527e-14,3.022669436200426e-13,3.519528833510548e-14,2.9040723907755297e-16,4.442686841012057e-13,2.008047513990495e-14,7.193473159392937e-17,1.4580586947340106e-16
thermal_dense_skin,thermal_skin_base,0.78,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8891407214181672,6.05235474905315,0.0013693593021962215,0.0010267137915696322,4.186982897547668,0.48685545364963395,0.09585988685552142,2.0285460283327076e+41,2.0285460283327073e-13,7.021278033618843e-14,2.939797104568921e-13,3.4183475022577115e-14,2.7778083738305926e-16,4.249526545119557e-13,1.9445619275719068e-14,6.880713456812789e-17,1.3946648384417135e-16
thermal_dense_skin,thermal_skin_base,0.79,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8937582041035,5.985973857839496,0.0013521793908144143,0.001013832693124803,4.2159597910755995,0.4895137362295228,0.09592721518879682,1.960941258902517e+41,1.9609412589025168e-13,6.77645166110216e-14,2.8569247729374163e-13,3.317166171004875e-14,2.651544356885656e-16,4.056366249227056e-13,1.8810763411533186e-14,6.56795375423264e-17,1.3312709821494164e-16
thermal_dense_skin,thermal_skin_base,0.8,10.0,-1.0,0.2,4.0,-2.0,0.2,2.8987218430626736,5.914616627022079,0.0013337726040681317,0.0010000317120334268,4.247108979374221,0.4923713008111813,0.09599935166523375,1.8933364894723265e+41,1.8933364894723263e-13,6.531625288585477e-14,2.7740524413059114e-13,3.215984839752039e-14,2.5252803399407193e-16,3.8632059533345553e-13,1.81759075473473e-14,6.255194051652493e-17,1.2678771258571193e-16
thermal_dense_skin,thermal_skin_base,0.81,10.0,-1.0,0.2,4.0,-2.0,0.2,2.9040720793147092,5.837701676860655,0.001314002652558622,0.00098520866167048,4.2806842490156045,0.4954514292699732,0.09607683040505308,1.8257317200421364e+41,1.8257317200421364e-13,6.286798916068794e-14,2.6911801096744065e-13,3.1148035084992024e-14,2.3990163229957827e-16,3.6700456574420545e-13,1.7541051683161417e-14,5.942434349072343e-17,1.2044832695648223e-16
